provincia,partido,localidad,suma_mb,count_suma_mb,adsl,cablemodem,dialup,fibraoptica,otros,satelital,wimax,wireless,total general,poblacion,telefoniafija,3g,4g,latitud,longitud
buenos aires,almirante brown,malvinas argentinas,,,1.0,1.0,1.0,1.0,,0.0,,1.0,,25844.0,1.0,1.0,1.0,-34.8189583169642,-58.4235610606239
buenos aires,almirante brown,ministro rivadavia,,,1.0,1.0,1.0,1.0,,0.0,,1.0,,17928.0,1.0,1.0,1.0,-34.8556895005541,-58.3616465427911
buenos aires,almirante brown,rafael calzada,,,1.0,1.0,1.0,1.0,,0.0,,1.0,,60422.0,1.0,1.0,1.0,-34.7911367513318,-58.350598184222
buenos aires,almirante brown,san francisco solano,,,1.0,1.0,1.0,1.0,,0.0,,1.0,,30355.0,1.0,1.0,1.0,-34.7866743578473,-58.3219363521574
buenos aires,almirante brown,san jose,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,48151.0,1.0,1.0,1.0,-34.7673771924196,-58.3432771404358
misiones,apóstoles,tres capones,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,485.0,0.0,0.0,0.0,-28.0000872703207,-55.608042877744
misiones,cainguás,1º de mayo,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,403.0,0.0,0.0,1.0,-27.1660848947706,-55.029165269622
buenos aires,exaltación de la cruz,parada orlando,,,0.0,0.0,0.0,0.0,,1.0,,1.0,,1207.0,0.0,0.0,0.0,-34.3273003551547,-59.0759905460338
buenos aires,exaltación de la cruz,parada robles - pavón,,,1.0,0.0,0.0,1.0,,0.0,,1.0,,8008.0,1.0,1.0,1.0,-34.3581118951493,-59.0310010709452
buenos aires,ezeiza,aeropuerto internacional ezeiza,,,1.0,0.0,1.0,1.0,,1.0,,0.0,,5651.0,1.0,1.0,1.0,-34.8128216283518,-58.5521650062885
buenos aires,ezeiza,canning,,,1.0,1.0,1.0,1.0,,0.0,,1.0,,3444.0,1.0,1.0,1.0,-34.8962283957338,-58.5087006002723
buenos aires,ezeiza,carlos spegazzini,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,25990.0,1.0,1.0,1.0,-34.9338489869515,-58.5780017334776
buenos aires,ezeiza,josé maria ezeiza,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,56219.0,1.0,1.0,1.0,-34.8536100103068,-58.5195521653909
buenos aires,ezeiza,la unión,,,1.0,1.0,0.0,1.0,,1.0,,0.0,,33227.0,1.0,1.0,1.0,-34.8503859677023,-58.5558695462288
misiones,eldorado,nueva delicia,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,817.0,0.0,0.0,0.0,-26.1791395472552,-54.5836572818887
misiones,eldorado,pueblo nuevo,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,651.0,0.0,0.0,0.0,-26.2445413608016,-54.5904675610809
buenos aires,ezeiza,tristán suarez,,,1.0,1.0,1.0,1.0,,0.0,,1.0,,37944.0,1.0,1.0,1.0,-34.8851527149847,-58.5700335845498
buenos aires,florencio varela,bosques,,,1.0,1.0,1.0,1.0,,0.0,,1.0,,64077.0,1.0,1.0,1.0,-34.827580702831,-58.2229120039488
buenos aires,florencio varela,el tropezon,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-34.9564048574127,-58.2787454299742
buenos aires,florencio varela,estanislao severo zeballos,,,1.0,1.0,1.0,1.0,,0.0,,0.0,,26005.0,1.0,1.0,1.0,-34.812285887223,-58.2426532633495
buenos aires,florencio varela,florencio varela,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,149676.0,1.0,1.0,1.0,-34.7960544308506,-58.2748588953342
buenos aires,florencio varela,gobernador julio a. costa,,,1.0,1.0,1.0,1.0,,0.0,,0.0,,61135.0,1.0,1.0,1.0,-34.8152397261388,-58.3082334245906
buenos aires,florencio varela,ingeniero juan allan,,,1.0,1.0,0.0,1.0,,0.0,,0.0,,32994.0,1.0,1.0,1.0,-34.8648075260046,-58.2110437322304
buenos aires,florencio varela,la capilla,,,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,1.0,1.0,1.0,-34.9437330109546,-58.2632550914349
buenos aires,la plata,villa parque sicardi,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,1.0,1.0,-34.9830288461923,-57.8674653074052
buenos aires,lanús,gerli,,,1.0,1.0,1.0,1.0,,0.0,,0.0,,33704.0,1.0,1.0,1.0,-34.6909571502715,-58.3838628492162
buenos aires,lanús,lanús este,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,55952.0,1.0,1.0,1.0,-34.7108609216651,-58.3725047463731
buenos aires,lanús,lanús oeste,,,0.0,1.0,1.0,1.0,,0.0,,1.0,,159094.0,1.0,1.0,1.0,-34.6957815314992,-58.416253274019
buenos aires,lanús,monte chingolo,,,1.0,1.0,1.0,1.0,,0.0,,0.0,,86220.0,1.0,1.0,1.0,-34.7302098940207,-58.3561741850066
buenos aires,lanús,remedios escalada de san martin,,,1.0,1.0,1.0,1.0,,0.0,,1.0,,82576.0,1.0,1.0,1.0,-34.723808815713,-58.397669711018
buenos aires,lanús,valentín alsina,,,1.0,1.0,1.0,1.0,,0.0,,1.0,,41716.0,1.0,1.0,1.0,-34.672035526127,-58.4134851675076
buenos aires,laprida,laprida,,,0.0,1.0,0.0,1.0,,0.0,,0.0,,8840.0,1.0,1.0,1.0,-37.5467976434903,-60.7970535965801
buenos aires,laprida,pueblo nuevo,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,36.0,0.0,0.0,0.0,-37.3263227,-60.9098409
buenos aires,laprida,pueblo san jorge,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,248.0,1.0,0.0,0.0,-37.2298626892886,-60.9621658450441
buenos aires,las flores,coronel boerr,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,15.0,0.0,0.0,0.0,-35.9414440334215,-59.0693547287839
buenos aires,las flores,el trigo,,,0.0,0.0,0.0,1.0,,0.0,,1.0,,43.0,0.0,0.0,0.0,-35.8815483511482,-59.4063369903389
buenos aires,las flores,las flores,,,1.0,0.0,0.0,1.0,,0.0,,1.0,,21455.0,1.0,1.0,1.0,-36.0154969145348,-59.1004659218434
buenos aires,las flores,pardo,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,159.0,0.0,1.0,1.0,-36.2437580460508,-59.3662916338311
buenos aires,leandro n. alem,alberdi viejo,,,1.0,0.0,0.0,0.0,,0.0,,1.0,,318.0,0.0,1.0,1.0,-34.4418003349,-61.8448787838164
buenos aires,leandro n. alem,el dorado,,,0.0,0.0,0.0,0.0,,1.0,,1.0,,318.0,1.0,0.0,0.0,-34.6528608747523,-61.5829085058874
buenos aires,leandro n. alem,fortín acha,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,103.0,0.0,0.0,0.0,-34.3430420274499,-61.5156655267073
buenos aires,leandro n. alem,juan bautista alberdi (est. alberdi),,,1.0,1.0,0.0,1.0,,0.0,,1.0,,3404.0,1.0,1.0,1.0,-34.4387919326349,-61.8121893821736
buenos aires,leandro n. alem,leandro n. alem,,,0.0,1.0,0.0,0.0,,0.0,,1.0,,2468.0,0.0,1.0,1.0,-34.5217246234597,-61.391182899484
buenos aires,leandro n. alem,vedia,,,1.0,0.0,0.0,1.0,,1.0,,1.0,,8827.0,1.0,1.0,1.0,-34.4973984349932,-61.5453447631479
catamarca,fray mamerto esquiú,pomancillo este,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,247.0,1.0,0.0,0.0,-28.3087173740113,-65.7222098439933
buenos aires,quilmes,villa la florida,,,1.0,1.0,1.0,1.0,,0.0,,1.0,,35135.0,1.0,1.0,1.0,-34.7688841339243,-58.2957092489115
buenos aires,ramallo,el paraíso,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,423.0,1.0,0.0,0.0,-33.5679152654445,-59.9791123483107
buenos aires,ramallo,las bahamas,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,31.0,0.0,1.0,1.0,-33.6366100825527,-59.9895563465816
buenos aires,ramallo,ramallo,,,1.0,1.0,0.0,1.0,,1.0,,1.0,,13319.0,1.0,1.0,1.0,-33.4877021169888,-60.0072209741607
buenos aires,ramallo,villa general savio (est. sánchez),,,0.0,0.0,0.0,0.0,,0.0,,0.0,,1511.0,0.0,1.0,1.0,-33.4352672179447,-60.1451316522293
buenos aires,ramallo,villa ramallo,,,1.0,1.0,0.0,1.0,,0.0,,0.0,,11280.0,1.0,1.0,1.0,-33.502293213764,-60.0650138035308
buenos aires,rauch,rauch,,,1.0,0.0,1.0,1.0,,1.0,,1.0,,12705.0,1.0,1.0,1.0,-36.7755035485732,-59.0871114029954
buenos aires,rivadavia,américa,,,1.0,1.0,0.0,1.0,,1.0,,1.0,,11685.0,1.0,1.0,1.0,-35.4903412429492,-62.9763759840765
buenos aires,rivadavia,fortín olavarría,,,1.0,0.0,0.0,1.0,,0.0,,0.0,,1086.0,0.0,1.0,1.0,-35.7048848499519,-63.0230332752501
buenos aires,rivadavia,mira pampa,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,40.0,0.0,0.0,0.0,-35.8703867348478,-63.3742010687724
buenos aires,rivadavia,roosevelt,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,239.0,1.0,0.0,0.0,-35.8466320155134,-63.2898118317476
buenos aires,rivadavia,san mauricio,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,18.0,0.0,0.0,0.0,-35.5118022821456,-63.1882154861262
buenos aires,rivadavia,sansinena,,,0.0,0.0,0.0,1.0,,0.0,,1.0,,522.0,1.0,0.0,1.0,-35.2750295400617,-63.2135436741919
buenos aires,rivadavia,sundblad,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,63.0,0.0,0.0,0.0,-35.7656416636683,-63.1386100973601
buenos aires,rojas,barrio las margaritas,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-34.1932374145653,-60.6820264999894
buenos aires,rojas,la beba,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,37.0,0.0,0.0,0.0,-34.1555633544922,-61.0121421813965
buenos aires,rojas,las carabelas,,,0.0,0.0,0.0,1.0,,1.0,,1.0,,1107.0,1.0,0.0,1.0,-34.0381002651925,-60.8685264174218
buenos aires,rojas,los indios,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,66.0,0.0,0.0,0.0,-34.3735696107802,-60.6523710265627
buenos aires,rojas,rafael obligado,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,901.0,0.0,0.0,1.0,-34.3588132488617,-60.7845693256007
buenos aires,rojas,roberto cano,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,23.0,0.0,0.0,0.0,-34.0861129760742,-60.6667747497559
buenos aires,rojas,rojas,,,1.0,1.0,1.0,1.0,,0.0,,1.0,,19766.0,1.0,1.0,1.0,-34.1961600446015,-60.7332636467146
buenos aires,rojas,sol de mayo,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,20.0,0.0,0.0,0.0,-34.2689448512236,-60.8717773420981
buenos aires,rojas,villa manuel pomar,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,52.0,0.0,0.0,0.0,-33.9159508805463,-60.9379380238883
buenos aires,rojas,villa parque cecir,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-34.1707175989305,-60.7438336816558
buenos aires,roque pérez,carlos beguerie,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,399.0,1.0,0.0,0.0,-35.4854690457283,-59.1017155978911
catamarca,fray mamerto esquiú,pomancillo oeste,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,254.0,0.0,0.0,0.0,-28.3178432457188,-65.7423447192215
catamarca,fray mamerto esquiú,san antonio,,,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0,1.0,1.0,-28.4237766788262,-65.7062134320732
buenos aires,arrecifes,arrecifes,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,26400.0,1.0,1.0,1.0,-34.064591121211,-60.1025564443537
buenos aires,arrecifes,todd,,,0.0,0.0,0.0,1.0,,0.0,,0.0,,732.0,1.0,1.0,1.0,-34.0328240475348,-60.1562270065746
buenos aires,arrecifes,viña,,,1.0,1.0,0.0,0.0,,0.0,,0.0,,464.0,0.0,1.0,1.0,-33.9922765156087,-60.2263211205477
buenos aires,avellaneda,area reserva cinturón ecológico,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,3550.0,0.0,1.0,1.0,-34.6750056478487,-58.3105634248142
buenos aires,avellaneda,avellaneda,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,25325.0,1.0,1.0,1.0,-34.6626508059016,-58.3656990232718
buenos aires,avellaneda,crucesita,,,0.0,1.0,0.0,1.0,,0.0,,0.0,,22745.0,1.0,1.0,1.0,-34.66910587351,-58.3574544412345
buenos aires,avellaneda,dock sud,,,1.0,1.0,0.0,1.0,,0.0,,1.0,,37392.0,1.0,1.0,1.0,-34.6491266928534,-58.3411774769137
buenos aires,avellaneda,gerli,,,0.0,1.0,0.0,1.0,,0.0,,0.0,,32384.0,1.0,1.0,1.0,-34.6847637540553,-58.3726025503412
buenos aires,florencio varela,villa brown,,,0.0,1.0,0.0,1.0,,0.0,,0.0,,7484.0,0.0,1.0,1.0,-34.8790424725562,-58.2898092496787
buenos aires,florencio varela,villa san luis,,,0.0,1.0,0.0,0.0,,0.0,,0.0,,12693.0,0.0,1.0,1.0,-34.8627929258513,-58.2553232274346
buenos aires,florencio varela,villa santa rosa,,,1.0,1.0,1.0,1.0,,0.0,,0.0,,27308.0,1.0,1.0,1.0,-34.8380276482598,-58.2888899071764
buenos aires,florencio varela,villa vatteone,,,1.0,1.0,1.0,1.0,,0.0,,0.0,,44632.0,1.0,1.0,1.0,-34.8303193176345,-58.2635239901185
buenos aires,florentino ameghino,blaquier,,,0.0,0.0,0.0,0.0,,1.0,,1.0,,676.0,1.0,1.0,1.0,-34.6356616332748,-62.4786821321875
buenos aires,florentino ameghino,florentino ameghino,,,1.0,0.0,0.0,1.0,,0.0,,0.0,,7225.0,1.0,1.0,1.0,-34.846677699169,-62.4671575805384
buenos aires,florentino ameghino,porvenir,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,156.0,0.0,0.0,0.0,-34.9522292183733,-62.2174229886622
buenos aires,general alvarado,centinela del mar,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,0.0,0.0,0.0,-38.4348806367321,-58.216863731472
buenos aires,general alvarado,comandante nicanor otamendi,,,0.0,0.0,1.0,1.0,,1.0,,1.0,,6623.0,1.0,1.0,1.0,-38.1119335118514,-57.8415353121543
buenos aires,general alvarado,mar del sur,,,0.0,0.0,1.0,0.0,,0.0,,1.0,,453.0,1.0,1.0,1.0,-38.3446881533109,-57.9920393065731
buenos aires,general alvarado,mechongué,,,1.0,0.0,0.0,0.0,,0.0,,1.0,,1307.0,1.0,1.0,1.0,-38.1486545138318,-58.2230121065801
catamarca,paclín,la viña,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,129.0,0.0,0.0,0.0,-28.044445782746,-65.6079383578395
catamarca,paclín,monte potrero,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,186.0,0.0,1.0,1.0,-28.19124607288,-65.670675013192
buenos aires,lincoln,arenaza,,,0.0,0.0,0.0,1.0,,0.0,,0.0,,1328.0,1.0,1.0,1.0,-34.9846043002155,-61.7729116988591
buenos aires,lincoln,bayauca,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,541.0,1.0,0.0,1.0,-34.8710511337121,-61.2895451446375
buenos aires,lincoln,bermúdez,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,72.0,0.0,0.0,0.0,-34.6966047108596,-61.3250128810539
buenos aires,lincoln,carlos salas,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,234.0,0.0,0.0,0.0,-35.3913662871435,-61.9949102331933
buenos aires,lincoln,coronel martínez de hoz (ap. kilómetro 322),,,1.0,0.0,0.0,0.0,,0.0,,0.0,,1041.0,1.0,1.0,1.0,-35.3321817215807,-61.6140851684372
buenos aires,lincoln,el triunfo,,,0.0,0.0,1.0,1.0,,0.0,,0.0,,1543.0,1.0,1.0,1.0,-35.0882210775847,-61.5163333232822
buenos aires,lincoln,las toscas,,,1.0,0.0,0.0,0.0,,0.0,,0.0,,485.0,1.0,0.0,0.0,-35.3627586364746,-61.8061599731445
buenos aires,lincoln,lincoln,,,1.0,1.0,1.0,1.0,,0.0,,0.0,,28051.0,1.0,1.0,1.0,-34.869042222818,-61.5291649669285
buenos aires,lincoln,pasteur,,,0.0,0.0,0.0,0.0,,1.0,,1.0,,1962.0,1.0,1.0,1.0,-35.1426386337075,-62.2439028944602
buenos aires,lincoln,roberts,,,0.0,0.0,1.0,1.0,,0.0,,0.0,,2982.0,1.0,1.0,1.0,-35.1440875676884,-61.9707859541264
buenos aires,lincoln,triunvirato,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,76.0,0.0,0.0,0.0,-34.6758379792473,-61.4657087059048
buenos aires,lobería,arenas verdes,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,12.0,0.0,1.0,1.0,-38.5463782386967,-58.557322112625
buenos aires,lobería,lobería,,,1.0,0.0,1.0,1.0,,0.0,,1.0,,13005.0,1.0,1.0,1.0,-38.165273387122,-58.7822303314999
buenos aires,lobería,pieres,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,36.0,1.0,0.0,1.0,-38.3962306181995,-58.670580006548
buenos aires,roque pérez,roque pérez,,,1.0,1.0,1.0,1.0,,0.0,,1.0,,10358.0,1.0,1.0,1.0,-35.4016375824204,-59.3346857845207
buenos aires,saavedra,arroyo corto,,,0.0,0.0,0.0,1.0,,0.0,,0.0,,514.0,1.0,0.0,0.0,-37.512917973477,-62.3116837747426
buenos aires,saavedra,colonia san martín,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,92.0,0.0,0.0,0.0,-37.9769152091143,-62.3326095560459
buenos aires,saavedra,dufaur,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,182.0,1.0,0.0,0.0,-37.9428223013646,-62.284864272698
buenos aires,saavedra,espartillar,,,0.0,0.0,0.0,1.0,,0.0,,1.0,,785.0,1.0,0.0,1.0,-37.3604343942367,-62.4297386825705
buenos aires,saavedra,goyena,,,0.0,0.0,0.0,1.0,,0.0,,0.0,,516.0,0.0,0.0,0.0,-37.7192518502325,-62.6071296330023
buenos aires,saavedra,las encadenadas,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,9.0,0.0,0.0,0.0,-38.0361082716296,-62.4704140736323
buenos aires,saavedra,pigüé,,,0.0,0.0,0.0,1.0,,0.0,,0.0,,14383.0,1.0,1.0,1.0,-37.6063896033626,-62.4057728759143
buenos aires,saavedra,saavedra,,,0.0,0.0,0.0,1.0,,0.0,,1.0,,2276.0,1.0,1.0,1.0,-37.7636402199499,-62.3506328041255
buenos aires,saladillo,alvarez de toledo,,,0.0,0.0,0.0,1.0,,1.0,,0.0,,213.0,1.0,1.0,0.0,-35.6391609182127,-59.6292383440582
buenos aires,saladillo,blaquier,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-35.767700734608,-59.3038642874232
buenos aires,saladillo,cazón,,,0.0,0.0,0.0,1.0,,0.0,,0.0,,209.0,1.0,0.0,0.0,-35.576803202395,-59.6645037628687
buenos aires,saladillo,del carril,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,1270.0,1.0,0.0,1.0,-35.5127172285926,-59.5158202035334
buenos aires,saladillo,polvaredas,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,392.0,0.0,0.0,0.0,-35.593907231155,-59.5079734849201
misiones,eldorado,puerto pinares,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,2743.0,0.0,0.0,1.0,-26.4268174271826,-54.6857660084129
caba,comuna 03,san cristobal,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,48611.0,1.0,1.0,1.0,-34.623864473461,-58.4018857979853
catamarca,tinogasta,fiambalá,,,0.0,0.0,0.0,1.0,,1.0,,1.0,,4693.0,1.0,1.0,1.0,-27.69316213413,-67.608574901701
catamarca,tinogasta,la puntilla,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-28.1243914662106,-67.4981013989976
catamarca,tinogasta,la ramadita,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-27.6442427673373,-67.6139458012753
catamarca,tinogasta,los balverdis,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,6.0,0.0,0.0,0.0,-28.2769854029709,-67.1074444099184
catamarca,tinogasta,medanitos,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,999.0,0.0,0.0,1.0,-27.5239130706008,-67.5891477326484
catamarca,tinogasta,palo blanco,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,992.0,0.0,0.0,0.0,-27.3395852802531,-67.7592295432626
catamarca,tinogasta,pampa blanca,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,-27.6354340349652,-67.6168389660358
catamarca,tinogasta,punta del agua,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,167.0,0.0,0.0,0.0,-27.2106668219369,-67.7317928557182
catamarca,tinogasta,saujil,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,339.0,0.0,0.0,0.0,-27.5632127581426,-67.6355130611556
catamarca,tinogasta,tatón,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,301.0,0.0,0.0,1.0,-27.3270122428844,-67.4747701838904
caba,comuna 09,liniers,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,44132.0,1.0,1.0,1.0,-34.6437960835294,-58.5191298958228
cordoba,punilla,capilla del monte,,,1.0,1.0,0.0,0.0,,0.0,,1.0,,11181.0,1.0,1.0,1.0,-30.8563966713395,-64.526268881497
cordoba,punilla,casa grande,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,672.0,0.0,0.0,0.0,-31.1697129911083,-64.4776214321437
cordoba,punilla,charbonier,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,235.0,0.0,0.0,0.0,-30.7720869099195,-64.5441595530858
cordoba,punilla,cosquín,,,1.0,1.0,0.0,0.0,,0.0,,1.0,,19458.0,1.0,1.0,1.0,-31.240571224569,-64.4655312574209
cordoba,punilla,cuesta blanca,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,510.0,0.0,0.0,0.0,-31.4787781890782,-64.5773466914484
cordoba,punilla,estancia vieja,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,909.0,0.0,0.0,1.0,-31.3842597063571,-64.517330819559
cordoba,punilla,huerta grande,,,0.0,1.0,0.0,1.0,,0.0,,1.0,,5925.0,1.0,1.0,1.0,-31.0600927199176,-64.484304266589
caba,comuna 12,coghlan,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,18604.0,1.0,1.0,1.0,-34.5606251344745,-58.4749447458843
cordoba,santa maría,despeñaderos,,,1.0,0.0,0.0,1.0,,0.0,,1.0,,5758.0,1.0,1.0,1.0,-31.8170515932731,-64.2889894059973
cordoba,santa maría,dique chico,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,167.0,0.0,0.0,0.0,-31.751852051978,-64.3627643049016
cordoba,santa maría,el potrerillo,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,85.0,0.0,1.0,1.0,-31.6456181955204,-64.481617153406
cordoba,santa maría,falda del cañete,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,29.0,0.0,1.0,1.0,-31.5345237877237,-64.4559553621678
cordoba,santa maría,falda del carmen,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,170.0,1.0,0.0,1.0,-31.5854632680747,-64.4548814536225
cordoba,santa maría,josé de la quintana,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,419.0,0.0,0.0,1.0,-31.8034930461757,-64.418856525597
cordoba,santa maría,la boca del río,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,80.0,1.0,0.0,0.0,-31.8374172963205,-64.4336411746815
cordoba,santa maría,la carbonada,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,207.0,0.0,0.0,1.0,-31.5285694623422,-64.0712556356294
cordoba,santa maría,la cumbrecita,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,0.0,1.0,0.0,0.0,-31.898333,-64.773333
cordoba,santa maría,la donosa,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,-31.6430306930417,-64.3453826897825
caba,comuna 15,villa ortuzar,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,21736.0,1.0,1.0,1.0,-34.5809741138535,-58.4676516664339
catamarca,ambato,chuchucaruana,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,73.0,0.0,0.0,0.0,-27.9072844349135,-65.8265242094263
catamarca,ambato,colpes,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,75.0,0.0,0.0,0.0,-28.056472497625,-65.8260844153652
catamarca,ambato,el rodeo,,,0.0,0.0,0.0,0.0,,1.0,,1.0,,1007.0,1.0,0.0,1.0,-28.2141516424861,-65.8738600634115
catamarca,ambato,huaycama,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,152.0,0.0,0.0,0.0,-28.0988458342305,-65.8147464336478
catamarca,ambato,la puerta,,,0.0,0.0,0.0,0.0,,1.0,,0.0,,706.0,1.0,0.0,1.0,-28.1764379052117,-65.7863037835082
catamarca,ambato,las juntas,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,304.0,0.0,0.0,1.0,-28.1038836314671,-65.8996513641899
catamarca,ambato,los castillos,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,182.0,0.0,0.0,0.0,-27.9582295650792,-65.820685723313
catamarca,ambato,los talas,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,170.0,0.0,0.0,0.0,-27.94999754917,-65.875829814164
corrientes,saladas,saladas,,,1.0,0.0,0.0,0.0,,1.0,,0.0,,12864.0,1.0,1.0,1.0,-28.2553374256059,-58.6238010038908
corrientes,saladas,san lorenzo,,,0.0,0.0,0.0,1.0,,1.0,,1.0,,2569.0,1.0,1.0,1.0,-28.1314603295453,-58.7668321022746
corrientes,san cosme,ingenio primer correntino,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,296.0,0.0,0.0,0.0,-27.4336721947021,-58.624327887603
corrientes,san cosme,paso de la patria,,,0.0,0.0,0.0,0.0,,1.0,,1.0,,5598.0,1.0,1.0,1.0,-27.3150060127599,-58.5720142980631
corrientes,san cosme,san cosme,,,1.0,0.0,0.0,0.0,,1.0,,1.0,,2563.0,1.0,1.0,1.0,-27.3711801624716,-58.5115291113063
corrientes,san cosme,santa ana,,,0.0,0.0,0.0,0.0,,0.0,,1.0,,1906.0,1.0,1.0,1.0,-27.455091402543,-58.6530388459631
corrientes,san martín,colonia carlos pellegrini,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,890.0,1.0,0.0,1.0,-28.5373400329858,-57.1712310407172
corrientes,san martín,guaviraví,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,699.0,0.0,0.0,1.0,-29.3669865639555,-56.8292389472207
corrientes,san martín,la cruz,,,1.0,0.0,0.0,0.0,,1.0,,0.0,,7133.0,1.0,1.0,1.0,-29.1736584106926,-56.6450161726372
corrientes,san martín,yapeyú,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,1736.0,1.0,1.0,1.0,-29.4706323042238,-56.8158358918793
corrientes,san miguel,loreto,,,0.0,0.0,0.0,0.0,,1.0,,1.0,,1938.0,1.0,0.0,1.0,-27.7684514067067,-57.274839083927
